#sequence_separation contact_probability stderr
15445 2.52848e-07 2.51514e-07
15447 2.5286e-07 2.51526e-07
15449 7.58617e-07 7.54614e-07
15451 2.52884e-07 2.5155e-07
15453 2.47987e-07 2.46679e-07
15461 2.34842e-07 2.33603e-07
15465 4.87833e-07 3.41539e-07
15467 2.52982e-07 2.51647e-07
15469 2.52994e-07 2.51659e-07
15475 5.06061e-07 5.03391e-07
15481 2.53067e-07 2.51732e-07
15483 2.53079e-07 2.51743e-07
15491 2.53127e-07 2.51792e-07
15493 9.42682e-07 7.28144e-07
15495 2.29857e-07 2.28644e-07
15499 2.53177e-07 2.51841e-07
15501 2.29887e-07 2.28674e-07
15503 4.59795e-07 4.57368e-07
15507 2.71724e-07 2.7029e-07
15509 2.83361e-07 2.81866e-07
15511 8.50131e-07 8.45644e-07
15513 1.41696e-06 1.40948e-06
15515 5.25054e-07 3.67573e-07
15517 2.71794e-07 2.70359e-07
15523 2.71836e-07 2.70401e-07
15525 5.25185e-07 3.67665e-07
15527 8.15593e-07 8.11289e-07
15549 5.06962e-07 5.04287e-07
15559 2.53542e-07 2.52204e-07
15561 2.53555e-07 2.52217e-07
15563 2.53566e-07 2.52228e-07
15565 5.07158e-07 5.04482e-07
15567 2.53592e-07 2.52253e-07
15569 1.25018e-06 7.32493e-07
15571 9.78071e-07 6.84765e-07
15573 2.72187e-07 2.70751e-07
15579 2.53664e-07 2.52326e-07
15581 2.53677e-07 2.52338e-07
15583 2.53689e-07 2.52351e-07
15585 7.61103e-07 7.57087e-07
15587 5.07426e-07 5.04749e-07
15591 2.53738e-07 2.52399e-07
15593 5.075e-07 5.04822e-07
15595 2.53762e-07 2.52423e-07
15607 5.11309e-07 3.57734e-07
15617 5.11434e-07 3.57821e-07
15619 2.53909e-07 2.5257e-07
15621 5.17864e-07 3.6238e-07
15623 7.71824e-07 5.66861e-07
15625 2.35704e-07 2.3446e-07
15627 4.89673e-07 3.42829e-07
15629 1.25341e-06 7.40949e-07
15633 2.53995e-07 2.52654e-07
15635 4.89764e-07 3.42894e-07
15637 1.01608e-06 1.01072e-06
15639 1.01613e-06 1.01077e-06
15641 2.54044e-07 2.52704e-07
15643 2.54057e-07 2.52716e-07
15645 2.54068e-07 2.52728e-07
15647 5.18197e-07 3.62612e-07
15649 1.26224e-06 8.30469e-07
15651 1.27598e-06 6.69755e-07
15653 7.72391e-07 5.67275e-07
15657 7.92545e-07 7.88363e-07
15659 2.57802e-07 2.56442e-07
15661 1.03765e-06 8.10363e-07
15663 7.86271e-07 5.82426e-07
15667 1.04093e-06 6.25057e-07
15669 5.29256e-07 3.70573e-07
15671 5.29282e-07 3.70591e-07
15675 5.30986e-07 3.71738e-07
15677 7.85278e-07 4.46465e-07
15679 7.86967e-07 5.75468e-07
15681 5.08579e-07 5.05895e-07
15683 5.29442e-07 3.70703e-07
15685 2.75155e-07 2.73703e-07
15687 7.91127e-07 5.79088e-07
15689 5.15983e-07 5.1326e-07
15691 7.66706e-07 5.64939e-07
15693 2.58017e-07 2.56655e-07
15695 2.58029e-07 2.56668e-07
15697 5.12429e-07 3.58517e-07
15699 1.02491e-06 7.1707e-07
15701 5.1248e-07 3.58553e-07
15703 5.29709e-07 3.70891e-07
15705 8.15097e-07 6.05082e-07
15707 2.08707e-06 1.34569e-06
15709 1.27927e-06 7.555e-07
15711 5.33473e-07 3.73429e-07
15713 2.58143e-07 2.56781e-07
15715 5.33526e-07 3.73466e-07
15717 5.33554e-07 3.73485e-07
15719 2.75399e-07 2.73946e-07
15721 2.75414e-07 2.7396e-07
15725 2.58219e-07 2.56856e-07
15727 2.58233e-07 2.5687e-07
15729 2.58245e-07 2.56882e-07
15731 5.46608e-07 5.43724e-07
15737 2.73347e-07 2.71905e-07
15741 5.46751e-07 5.43865e-07
15743 5.46779e-07 5.43894e-07
15745 2.56339e-07 2.54986e-07
15755 2.54745e-07 2.53401e-07
15757 2.54757e-07 2.53412e-07
15759 2.54769e-07 2.53425e-07
15761 7.75343e-07 7.71252e-07
15763 5.16921e-07 5.14193e-07
15765 5.16946e-07 5.14218e-07
15771 2.58512e-07 2.57147e-07
15775 2.56526e-07 2.55173e-07
15783 7.69731e-07 7.65669e-07
15785 7.68109e-07 5.67567e-07
15787 1.28135e-06 1.04939e-06
15789 1.0248e-06 8.04118e-07
15791 1.28314e-06 1.27637e-06
15793 2.56639e-07 2.55285e-07
15797 2.58677e-07 2.57312e-07
15799 2.58689e-07 2.57324e-07
15801 2.58702e-07 2.57337e-07
15803 2.58715e-07 2.57349e-07
15807 2.5874e-07 2.57375e-07
15815 2.58791e-07 2.57425e-07
15817 2.58803e-07 2.57437e-07
15819 2.56802e-07 2.55447e-07
15821 2.56815e-07 2.5546e-07
15823 7.70481e-07 7.66415e-07
15825 5.13679e-07 5.10968e-07
15827 2.69428e-07 2.68007e-07
15831 7.65643e-07 7.61603e-07
15833 2.56889e-07 2.55534e-07
15835 2.56902e-07 2.55546e-07
15839 7.65792e-07 7.6175e-07
15841 1.27805e-06 1.04474e-06
15843 7.67529e-07 5.66138e-07
15845 2.55301e-07 2.53954e-07
15847 7.6594e-07 7.61898e-07
15849 7.65977e-07 7.61935e-07
15851 7.6768e-07 5.66249e-07
15855 2.55363e-07 2.54016e-07
15857 1.0215e-06 1.01611e-06
15859 5.10776e-07 5.0808e-07
15861 2.554e-07 2.54052e-07
15863 2.55413e-07 2.54065e-07
15931 2.55835e-07 2.54485e-07
15933 2.55847e-07 2.54497e-07
15935 2.5586e-07 2.5451e-07
15943 5.11819e-07 5.09118e-07
15979 2.57808e-07 2.56448e-07
15981 2.57821e-07 2.56461e-07
15983 2.57834e-07 2.56473e-07
15985 2.57846e-07 2.56486e-07
15987 2.44906e-07 2.43614e-07
16005 2.57973e-07 2.56611e-07
16007 2.57985e-07 2.56624e-07
16009 2.57998e-07 2.56636e-07
16027 2.45135e-07 2.43841e-07
16029 5.33325e-07 3.74366e-07
16031 2.45157e-07 2.43863e-07
16033 5.163e-07 5.13575e-07
16045 2.58225e-07 2.56863e-07
16047 2.58239e-07 2.56876e-07
16049 5.33832e-07 3.73682e-07
16051 2.58264e-07 2.56901e-07
16053 2.58277e-07 2.56914e-07
16055 2.58289e-07 2.56926e-07
16057 2.58302e-07 2.56939e-07
16059 7.74943e-07 7.70854e-07
16061 1.32631e-06 9.413e-07
16065 5.16705e-07 5.13979e-07
16067 5.16731e-07 5.14004e-07
16069 5.16756e-07 5.14029e-07
16071 2.58391e-07 2.57027e-07
16073 7.75209e-07 7.71119e-07
16075 1.29208e-06 1.28527e-06
16077 2.58428e-07 2.57065e-07
16079 2.58441e-07 2.57077e-07
16081 5.16908e-07 5.14181e-07
16083 7.754e-07 7.71308e-07
16087 5.16984e-07 5.14256e-07
16089 5.51737e-07 5.48825e-07
16091 2.75883e-07 2.74427e-07
16095 2.58543e-07 2.57179e-07
16097 5.51853e-07 5.4894e-07
16101 2.75956e-07 2.745e-07
16103 2.75969e-07 2.74513e-07
16107 2.58619e-07 2.57254e-07
16115 2.88859e-07 2.87335e-07
16129 2.88971e-07 2.87446e-07
16131 2.88986e-07 2.87461e-07
16133 2.89002e-07 2.87477e-07
16145 2.89097e-07 2.87571e-07
16147 2.89113e-07 2.87587e-07
16149 2.89128e-07 2.87603e-07
16151 2.89145e-07 2.87619e-07
16153 1.15664e-06 1.15054e-06
16155 2.89177e-07 2.87651e-07
16157 1.15677e-06 1.15066e-06
16159 2.89208e-07 2.87682e-07
16163 5.7848e-07 5.75427e-07
16165 2.89256e-07 2.87729e-07
16251 2.34847e-07 2.33608e-07
16253 2.34858e-07 2.33619e-07
16257 2.34879e-07 2.33639e-07
16259 2.34889e-07 2.3365e-07
16261 5.17714e-07 3.63786e-07
16263 2.34909e-07 2.3367e-07
16275 4.69946e-07 4.67466e-07
16277 4.69966e-07 4.67486e-07
16279 2.34994e-07 2.33754e-07
16281 2.35004e-07 2.33764e-07
16283 4.70029e-07 4.67549e-07
16285 2.35025e-07 2.33785e-07
16289 2.46391e-07 2.4509e-07
16293 2.35067e-07 2.33827e-07
16297 2.33955e-07 2.3272e-07
16301 4.69085e-07 3.28184e-07
16303 2.3512e-07 2.33879e-07
16307 2.35141e-07 2.339e-07
16309 2.35152e-07 2.33911e-07
16313 2.35173e-07 2.33932e-07
16315 2.83224e-07 2.8173e-07
16317 2.8324e-07 2.81745e-07
16327 2.83316e-07 2.81821e-07
16329 8.49994e-07 8.45508e-07
16341 2.83422e-07 2.81926e-07
16343 7.76843e-07 5.63412e-07
16345 5.30167e-07 3.71826e-07
16347 5.30195e-07 3.71846e-07
16351 2.83499e-07 2.82003e-07
16387 4.68847e-07 4.66373e-07
16389 7.03302e-07 6.99591e-07
16391 1.34672e-06 1.12828e-06
16393 4.68909e-07 4.66435e-07
16395 2.34465e-07 2.33228e-07
16397 5.56227e-07 5.53292e-07
16399 2.75934e-07 2.74478e-07
16401 5.54092e-07 3.87659e-07
16403 5.10469e-07 3.58338e-07
16405 2.34518e-07 2.3328e-07
16407 2.78187e-07 2.76719e-07
16409 2.78202e-07 2.76734e-07
16413 5.52069e-07 5.49156e-07
16415 2.76049e-07 2.74593e-07
16417 8.28192e-07 8.23821e-07
16425 7.03866e-07 7.00152e-07
16427 7.86905e-07 5.94592e-07
16429 7.86944e-07 5.94622e-07
16433 2.34664e-07 2.33426e-07
16435 4.69348e-07 4.66872e-07
16441 4.94541e-07 4.91931e-07
16443 2.47282e-07 2.45977e-07
16447 2.34737e-07 2.33498e-07
16449 2.34747e-07 2.33509e-07
16457 2.47364e-07 2.46059e-07
16459 8.04516e-07 6.03976e-07
16461 1.27418e-06 7.58349e-07
16463 2.47399e-07 2.46093e-07
16465 5.09377e-07 3.56521e-07
16467 1.0563e-06 8.24044e-07
16469 1.79026e-06 9.87259e-07
16471 2.47445e-07 2.46139e-07
16473 4.69746e-07 4.67267e-07
16477 2.4748e-07 2.46174e-07
16479 2.78717e-07 2.77246e-07
16487 2.78777e-07 2.77306e-07
16491 8.32931e-07 6.08795e-07
16493 1.09512e-06 6.58841e-07
16495 1.07383e-06 8.45815e-07
16497 8.11597e-07 4.61268e-07
16499 5.24376e-07 5.21609e-07
16501 2.62201e-07 2.60817e-07
16503 4.97244e-07 3.48415e-07
16505 8.11764e-07 4.61364e-07
16507 5.05693e-07 3.54689e-07
16509 4.70124e-07 4.67643e-07
16511 5.05742e-07 3.54723e-07
16517 2.35104e-07 2.33864e-07
16523 2.35136e-07 2.33895e-07
16525 9.40584e-07 9.35621e-07
16527 2.35157e-07 2.33916e-07
16529 2.35167e-07 2.33926e-07
16531 7.05533e-07 7.01809e-07
16533 4.70376e-07 4.67894e-07
16535 2.35199e-07 2.33958e-07
16537 2.35209e-07 2.33968e-07
16541 4.7046e-07 4.67977e-07
16543 7.77025e-07 5.85246e-07
16545 2.70906e-07 2.69477e-07
16547 2.7092e-07 2.6949e-07
16551 2.35283e-07 2.34042e-07
16553 4.70586e-07 4.68103e-07
16563 2.47981e-07 2.46672e-07
16587 5.51275e-07 5.48366e-07
16589 2.75652e-07 2.74197e-07
16591 2.75666e-07 2.74212e-07
16593 5.46922e-07 3.82653e-07
16595 1.11536e-06 6.70968e-07
16597 5.59182e-07 5.56231e-07
16601 2.88843e-07 2.87319e-07
16607 5.77782e-07 5.74733e-07
16611 8.13444e-07 6.18423e-07
16619 2.35641e-07 2.34398e-07
16621 2.35652e-07 2.34408e-07
16623 7.95231e-07 6.01662e-07
16625 5.59598e-07 5.56645e-07
16627 2.89049e-07 2.87524e-07
16629 2.89065e-07 2.8754e-07
16631 2.89081e-07 2.87556e-07
16633 2.79859e-07 2.78382e-07
16637 2.35736e-07 2.34492e-07
16641 1.07551e-06 8.65212e-07
16643 2.79933e-07 2.78455e-07
16645 2.79947e-07 2.7847e-07
16651 8.49225e-07 6.24221e-07
16653 5.69263e-07 3.98324e-07
16655 2.80022e-07 2.78544e-07
16659 1.26766e-06 8.92994e-07
16661 5.60134e-07 5.57178e-07
16663 1.36545e-06 9.08701e-07
16665 7.51864e-07 5.43202e-07
16667 7.519e-07 5.43227e-07
16669 5.16032e-07 3.6238e-07
16671 5.16057e-07 3.62398e-07
16673 2.80157e-07 2.78678e-07
16675 7.96279e-07 6.02474e-07
16679 2.76303e-07 2.74845e-07
16681 5.73633e-07 4.01436e-07
16683 2.80231e-07 2.78752e-07
16685 1.39343e-06 9.95927e-07
16687 1.10934e-06 8.67739e-07
16689 3.03134e-07 3.01534e-07
16691 5.79542e-07 4.05903e-07
16693 1.14949e-06 6.85384e-07
16695 1.88485e-06 1.02159e-06
16697 1.01136e-06 7.63318e-07
16699 4.72127e-07 4.69636e-07
16701 9.88588e-07 7.54915e-07
16703 5.16465e-07 3.62686e-07
16705 7.96886e-07 6.02945e-07
16707 5.53013e-07 5.50094e-07
16709 8.67717e-07 6.44689e-07
16711 1.44187e-06 1.03385e-06
16713 1.39407e-06 7.26765e-07
16715 1.17122e-06 7.0801e-07
16717 1.41939e-06 7.54147e-07
16719 1.11379e-06 5.47469e-07
16721 3.14616e-06 1.86495e-06
16723 1.41734e-06 7.53599e-07
16725 1.42098e-06 9.50453e-07
16727 1.40782e-06 7.42291e-07
16729 2.04598e-06 1.25685e-06
16731 3.69349e-06 3.1227e-06
16733 2.76397e-06 2.52078e-06
16735 1.69695e-06 1.42293e-06
16737 3.05585e-06 2.53438e-06
16739 1.67569e-06 9.55863e-07
16741 2.80664e-07 2.79183e-07
16743 5.39902e-07 3.80715e-07
16745 6.07246e-07 6.04042e-07
16747 1.45297e-06 8.54874e-07
16749 5.61448e-07 5.58486e-07
16751 5.74729e-07 4.02204e-07
16753 2.94006e-07 2.92455e-07
16755 3.03711e-07 3.02108e-07
16757 9.11185e-07 9.06377e-07
16759 8.88291e-07 6.63014e-07
16761 1.14621e-06 8.87779e-07
16763 8.65439e-07 6.32344e-07
16765 8.65487e-07 6.32379e-07
16767 1.12343e-06 1.1175e-06
16769 5.61748e-07 5.58784e-07
16771 2.80889e-07 2.79407e-07
16773 8.65677e-07 6.32516e-07
16775 1.42756e-06 1.15479e-06
16777 2.33935e-06 1.63795e-06
16779 1.19271e-06 9.46188e-07
16781 1.31737e-06 9.24463e-07
16783 1.1254e-06 7.00794e-07
16785 5.40494e-07 3.81139e-07
16787 8.44514e-07 6.46593e-07
16789 1.38511e-06 1.01755e-06
16791 8.44605e-07 6.46666e-07
16793 1.80127e-06 1.5349e-06
16795 6.08123e-07 6.04914e-07
16797 1.48769e-06 9.87189e-07
16799 1.47806e-06 8.78959e-07
16801 8.79629e-07 5.00038e-07
16803 8.89394e-07 6.63847e-07
16805 8.66438e-07 6.33066e-07
16807 5.85326e-07 4.09831e-07
16809 6.08369e-07 6.05159e-07
16811 9.12607e-07 9.07791e-07
16813 1.14933e-06 9.35444e-07
16815 6.08475e-07 6.05264e-07
16817 7.10071e-07 7.06323e-07
16823 1.47548e-06 1.0616e-06
16825 2.62528e-06 1.90634e-06
16827 1.21737e-06 1.21094e-06
16829 1.5218e-06 1.51377e-06
16831 2.10761e-06 1.83512e-06
16833 1.52198e-06 1.51395e-06
16835 2.99804e-06 2.48048e-06
16837 8.90246e-07 6.64491e-07
16839 8.67247e-07 6.33652e-07
16841 1.19481e-06 9.47874e-07
16843 1.73849e-06 1.26013e-06
16845 3.04502e-07 3.02895e-07
16847 4.9076e-07 4.8817e-07
16849 3.04537e-07 3.0293e-07
16851 1.15907e-06 9.38542e-07
16853 6.09144e-07 6.0593e-07
16855 3.04589e-07 3.02982e-07
16859 6.09249e-07 6.06034e-07
16863 3.0466e-07 3.03052e-07
16865 9.14034e-07 9.0921e-07
16875 3.04766e-07 3.03158e-07
16877 6.09567e-07 6.06351e-07
16879 5.86502e-07 4.10656e-07
16881 8.45147e-07 8.40687e-07
16883 1.43176e-06 1.15815e-06
16889 5.86665e-07 4.1077e-07
16893 2.81806e-07 2.80319e-07
16895 3.04943e-07 3.03334e-07
16897 8.26211e-07 4.71769e-07
16899 1.45551e-06 1.03185e-06
16901 1.08504e-06 8.71766e-07
16903 5.21328e-07 3.65966e-07
16905 8.68824e-07 6.34792e-07
16907 5.8696e-07 4.10977e-07
16909 5.63855e-07 5.60879e-07
16911 1.13399e-06 6.76905e-07
16913 2.73496e-07 2.72053e-07
16915 5.4702e-07 5.44133e-07
16917 5.78661e-07 4.05462e-07
16919 2.73539e-07 2.72095e-07
16921 1.09421e-06 1.08844e-06
16923 2.73567e-07 2.72124e-07
16925 1.11973e-06 8.81821e-07
16927 8.09965e-07 6.09729e-07
16929 5.51094e-07 3.87839e-07
16931 5.51122e-07 3.87859e-07
16933 5.51152e-07 3.8788e-07
16935 3.05297e-07 3.03686e-07
16937 5.64278e-07 5.613e-07
16939 5.64307e-07 5.61329e-07
16941 1.12867e-06 1.12272e-06
16943 2.82184e-07 2.80695e-07
16945 1.1288e-06 1.12284e-06
16947 8.46643e-07 8.42175e-07
16949 5.64459e-07 5.6148e-07
16951 2.82244e-07 2.80755e-07
16953 3.05456e-07 3.03844e-07
16955 3.05474e-07 3.03862e-07
16957 3.05492e-07 3.03879e-07
16959 2.82305e-07 2.80816e-07
16961 1.09491e-06 6.91274e-07
16963 2.05611e-06 1.55875e-06
16965 3.05562e-07 3.0395e-07
16967 1.08008e-06 6.34845e-07
16969 3.05598e-07 3.03985e-07
16971 3.05616e-07 3.04003e-07
16977 5.64883e-07 5.61902e-07
16979 3.05686e-07 3.04073e-07
16983 5.88209e-07 4.11853e-07
16985 2.82502e-07 2.81011e-07
16987 2.82518e-07 2.81027e-07
16989 2.82533e-07 2.81042e-07
16991 2.82547e-07 2.81056e-07
16995 2.82578e-07 2.81087e-07
16997 8.11427e-07 6.10851e-07
17003 2.39993e-07 2.38726e-07
17017 2.82745e-07 2.81253e-07
17019 4.76272e-07 4.73758e-07
17021 5.20922e-07 3.65813e-07
17025 2.38168e-07 2.36912e-07
17027 2.38179e-07 2.36922e-07
17029 2.38189e-07 2.36933e-07
17041 4.76508e-07 4.73994e-07
17043 2.38265e-07 2.37008e-07
17047 2.40234e-07 2.38966e-07
17051 2.40256e-07 2.38988e-07
17057 7.20865e-07 7.17061e-07
17059 4.78651e-07 3.34878e-07
17061 2.65911e-07 2.64507e-07
17063 2.40321e-07 2.39053e-07
17065 2.40333e-07 2.39064e-07
17071 4.78781e-07 3.3497e-07
17075 7.21162e-07 7.17356e-07
17077 2.40398e-07 2.39129e-07
17079 2.40409e-07 2.39141e-07
17081 2.96725e-07 2.95159e-07
17083 5.37174e-07 3.77923e-07
17085 8.33959e-07 6.34629e-07
17087 4.80906e-07 4.78369e-07
17089 4.80928e-07 4.78391e-07
17093 2.40486e-07 2.39217e-07
17095 2.40497e-07 2.39228e-07
17097 2.40508e-07 2.39239e-07
17099 2.40519e-07 2.3925e-07
17101 4.8106e-07 4.78521e-07
17103 7.21623e-07 7.17815e-07
17105 1.44332e-06 1.4357e-06
17107 4.81126e-07 4.78587e-07
17109 2.40574e-07 2.39304e-07
17111 2.40585e-07 2.39316e-07
17113 2.40596e-07 2.39326e-07
17115 7.21821e-07 7.18012e-07
17119 2.40629e-07 2.3936e-07
17121 2.4064e-07 2.3937e-07
17125 2.40662e-07 2.39392e-07
17127 1.23836e-06 1.23182e-06
17131 2.40695e-07 2.39425e-07
17143 8.1124e-07 5.97124e-07
17145 1.16217e-06 7.07481e-07
17147 2.93237e-07 2.91689e-07
17149 1.37711e-06 8.90142e-07
17151 1.39911e-06 9.07674e-07
17153 5.81726e-07 4.07648e-07
17155 8.50254e-07 4.83981e-07
17157 1.14766e-06 5.62524e-07
17159 1.15031e-06 5.63917e-07
17161 3.09898e-07 3.08263e-07
17163 6.07329e-07 4.24994e-07
17169 5.33275e-07 5.30461e-07
17179 5.95094e-07 5.91953e-07
17185 5.374e-07 5.34564e-07
17189 2.68727e-07 2.67309e-07
17191 5.76321e-07 4.04142e-07
17193 1.79573e-06 1.28893e-06
17195 1.44223e-06 7.68141e-07
17197 6.17861e-07 4.32274e-07
17199 9.15612e-07 5.20299e-07
17203 3.10282e-07 3.08645e-07
17205 3.07706e-07 3.06083e-07
17207 2.47457e-07 2.46151e-07
17211 3.0776e-07 3.06136e-07
17213 2.97833e-07 2.96261e-07
17217 3.07814e-07 3.06189e-07
17219 3.07832e-07 3.06207e-07
17221 3.07851e-07 3.06226e-07
17223 6.15736e-07 6.12487e-07
17225 9.09646e-07 6.7589e-07
17227 1.23162e-06 1.22512e-06
17229 1.23168e-06 1.22518e-06
17231 9.2382e-07 9.18945e-07
17233 2.46366e-06 2.45066e-06
17235 1.53988e-06 1.53176e-06
17237 6.15988e-07 6.12738e-07
17239 5.85797e-07 4.0984e-07
17241 1.18787e-06 7.14807e-07
17243 1.20414e-06 8.42681e-07
17245 2.94039e-07 2.92487e-07
17247 5.88112e-07 5.85008e-07
17251 3.0812e-07 3.06494e-07
17253 9.24415e-07 9.19537e-07
17265 2.41435e-07 2.40161e-07
17267 2.41446e-07 2.40172e-07
17269 2.94237e-07 2.92684e-07
17271 2.64447e-07 2.63052e-07
17273 2.41479e-07 2.40205e-07
17275 2.41491e-07 2.40216e-07
17277 2.94302e-07 2.92749e-07
17279 1.06483e-06 6.4254e-07
17281 1.08788e-06 8.38978e-07
17283 7.9358e-07 7.89392e-07
17285 5.06085e-07 3.54443e-07
17287 5.06111e-07 3.5446e-07
17291 2.41579e-07 2.40304e-07
17293 1.05837e-06 1.05278e-06
17295 1.067e-06 6.43775e-07
17297 8.27783e-07 6.01673e-07
17299 4.78566e-07 4.76041e-07
17303 9.64241e-07 7.56976e-07
17305 4.80973e-07 3.36504e-07
17311 2.41689e-07 2.40414e-07
17313 2.41701e-07 2.40426e-07
17315 2.41712e-07 2.40436e-07
17317 2.41723e-07 2.40448e-07
17319 2.41734e-07 2.40458e-07
17321 2.41745e-07 2.4047e-07
17335 2.41823e-07 2.40547e-07
17337 2.64886e-07 2.63488e-07
17343 9.78225e-07 7.61737e-07
17345 9.78272e-07 7.61773e-07
17347 2.52647e-07 2.51314e-07
17349 2.41901e-07 2.40625e-07
17355 1.02309e-06 7.96184e-07
17357 1.80589e-06 1.27263e-06
17359 5.17754e-07 3.62337e-07
17361 7.58198e-07 7.54197e-07
17363 1.5411e-06 1.13053e-06
17365 1.28842e-06 9.15727e-07
17367 1.03571e-06 7.24817e-07
17369 1.30086e-06 9.32888e-07
17371 7.99321e-07 4.54597e-07
17373 5.46556e-07 3.82557e-07
17375 2.81445e-07 2.7996e-07
17377 1.06061e-06 1.05501e-06
17379 1.06066e-06 1.05507e-06
17381 1.34221e-06 1.08876e-06
17383 8.11892e-07 5.94656e-07
17385 2.65206e-07 2.63807e-07
17387 1.35873e-06 9.64723e-07
17389 1.63906e-06 1.00869e-06
17391 1.87439e-06 1.36859e-06
17393 8.72549e-07 4.9688e-07
17395 8.12143e-07 5.94839e-07
17397 5.65018e-07 3.97504e-07
17399 9.36255e-07 9.31314e-07
17401 1.67531e-06 9.57155e-07
17403 1.1258e-06 6.81007e-07
17405 3.09516e-07 3.07882e-07
17407 1.38311e-06 7.23726e-07
17409 1.42737e-06 7.40223e-07
17411 1.16886e-06 5.73331e-07
17413 1.65344e-06 7.41017e-07
17415 5.63493e-07 5.60519e-07
17417 8.56807e-07 4.8783e-07
17419 3.09643e-07 3.08009e-07
17425 5.77799e-07 4.05597e-07
17427 5.77832e-07 4.0562e-07
17431 2.95575e-07 2.94015e-07
17433 8.26647e-07 6.01832e-07
17435 8.26691e-07 6.01863e-07
17437 8.26735e-07 6.01894e-07
17441 5.57654e-07 3.90597e-07
17443 2.4686e-06 1.15008e-06
17445 2.03967e-06 1.30662e-06
17447 5.74109e-07 4.01725e-07
17449 2.65635e-07 2.64233e-07
17451 1.45969e-06 7.7283e-07
17453 5.47695e-07 3.83355e-07
17455 5.47723e-07 3.83375e-07
17457 5.92053e-07 4.14685e-07
17459 1.24003e-06 1.23349e-06
17461 1.17659e-06 7.09032e-07
17463 1.07204e-06 7.54144e-07
17465 7.76238e-07 5.58529e-07
17467 1.40278e-06 7.38814e-07
17469 1.94255e-06 1.06963e-06
17471 1.62677e-06 8.38432e-07
17473 1.43096e-06 7.49498e-07
17475 1.17598e-06 7.28496e-07
17477 1.72911e-06 1.08456e-06
17479 8.63284e-07 4.93925e-07
17481 1.39767e-06 8.43424e-07
17483 7.72015e-07 5.78098e-07
17485 1.75268e-06 1.10053e-06
17487 7.46511e-07 5.439e-07
17489 1.37239e-06 8.20715e-07
17491 1.05449e-06 6.39224e-07
17493 8.19231e-07 4.6836e-07
17495 2.40355e-07 2.39086e-07
17497 9.36343e-07 6.92064e-07
17499 2.28619e-06 1.70717e-06
17501 2.69759e-06 2.20304e-06
17503 6.23461e-07 4.36192e-07
17505 9.36566e-07 6.92229e-07
17507 6.23534e-07 4.36243e-07
17509 3.13106e-07 3.11454e-07
17511 1.51063e-06 1.00618e-06
17513 9.36788e-07 6.92393e-07
17515 9.39486e-07 9.34529e-07
17517 1.95681e-06 1.45675e-06
17519 1.90983e-06 1.61522e-06
17521 5.79337e-07 4.06684e-07
17523 5.32264e-07 5.29455e-07
17529 6.26585e-07 6.23279e-07
17531 9.39934e-07 9.34974e-07
17533 3.13329e-07 3.11676e-07
17539 3.13386e-07 3.11733e-07
17541 6.26808e-07 6.23501e-07
17543 3.13423e-07 3.11769e-07
17545 3.13442e-07 3.11788e-07
17547 9.40381e-07 9.35419e-07
17551 3.13498e-07 3.11844e-07
17553 6.27033e-07 6.23724e-07
17555 5.90929e-07 4.14217e-07
17557 8.79196e-07 6.40414e-07
17559 2.82836e-07 2.81343e-07
17561 2.82852e-07 2.81359e-07
17563 5.96476e-07 4.17875e-07
17565 1.18761e-06 7.31858e-07
17567 8.74027e-07 4.97354e-07
17569 1.12623e-06 8.85442e-07
17571 2.82927e-07 2.81434e-07
17573 1.27296e-06 6.51512e-07
17575 8.222e-07 4.69979e-07
17577 8.3872e-07 4.79238e-07
17579 5.25006e-07 3.68448e-07
17581 8.69427e-07 6.45002e-07
17583 2.2758e-06 1.73116e-06
17585 1.70358e-06 8.69997e-07
17587 1.39612e-06 6.09988e-07
17589 5.33154e-07 5.3034e-07
17591 9.21037e-07 6.86406e-07
17593 1.68161e-06 9.32682e-07
17595 9.02434e-07 6.78967e-07
17597 1.79698e-06 1.29975e-06
17599 6.27894e-07 6.2458e-07
17601 5.15597e-07 3.61511e-07
17603 5.88658e-07 4.12776e-07
17605 5.68097e-07 3.97675e-07
17607 9.21467e-07 6.8673e-07
17611 2.66725e-07 2.65318e-07
17617 2.66766e-07 2.65359e-07
17623 4.86867e-07 4.84298e-07
17627 6.28418e-07 6.25102e-07
17629 3.14227e-07 3.12569e-07
17631 3.14246e-07 3.12588e-07
17633 8.00622e-07 7.96397e-07
17635 3.14284e-07 3.12626e-07
17637 9.42908e-07 9.37933e-07
17647 4.84794e-07 4.82235e-07
17649 9.69632e-07 9.64515e-07
17651 9.69676e-07 9.64559e-07
17655 5.34046e-07 5.31228e-07
17659 2.42463e-07 2.41184e-07
17661 1.23931e-06 7.26491e-07
17667 1.5879e-06 1.19254e-06
17669 8.25442e-07 8.21086e-07
17671 1.31055e-06 9.47961e-07
17673 7.60259e-07 5.52217e-07
17675 1.21277e-06 1.20637e-06
17677 1.62542e-06 9.94083e-07
17679 1.56022e-06 1.04434e-06
17681 2.42586e-07 2.41306e-07
17683 9.70391e-07 9.6527e-07
17685 1.10105e-06 1.09524e-06
17687 1.36748e-06 9.97057e-07
17691 1.31615e-06 9.26096e-07
17693 1.45593e-06 1.44824e-06
17695 1.02214e-06 7.78139e-07
17697 1.26487e-06 1.00596e-06
17699 1.26493e-06 1.00601e-06
17701 1.75039e-06 1.47472e-06
