#sequence_separation contact_probability stderr
43665 1.50936e-07 7.10517e-08
43667 1.04604e-07 4.68627e-08
43669 1.04472e-07 5.21667e-08
43671 8.12298e-08 3.76537e-08
43673 1.04239e-07 5.20213e-08
43675 6.9682e-08 3.60916e-08
43677 8.10895e-08 4.09548e-08
43679 6.95771e-08 2.75396e-08
43681 8.13037e-08 3.39143e-08
43683 1.27709e-07 5.17092e-08
43685 1.73945e-07 7.22035e-08
43687 1.39032e-07 5.50326e-08
43689 1.04509e-07 4.37563e-08
43691 1.73957e-07 8.0889e-08
43693 6.96258e-08 3.2053e-08
43695 2.31475e-08 2.30315e-08
43697 9.26721e-08 7.07547e-08
43699 1.04256e-07 6.77103e-08
43701 1.39215e-07 7.00963e-08
43703 9.28422e-08 5.36288e-08
43705 6.96321e-08 3.21116e-08
43707 3.47123e-08 1.97383e-08
43709 2.31872e-08 1.62311e-08
43711 4.63794e-08 2.80535e-08
43713 9.2961e-08 3.55606e-08
43715 5.81486e-08 3.02397e-08
43717 3.49131e-08 1.98526e-08
43719 1.15849e-08 1.15268e-08
43721 3.48027e-08 1.97898e-08
43723 4.63505e-08 2.79739e-08
43725 6.95596e-08 3.20449e-08
43727 3.47842e-08 1.97792e-08
43729 2.31927e-08 1.6235e-08
43731 5.80931e-08 4.15007e-08
43733 1.39136e-07 6.62237e-08
43735 3.47042e-08 1.97337e-08
43737 5.78497e-08 3.00464e-08
43739 4.62334e-08 3.62465e-08
43741 4.63513e-08 2.79745e-08
43743 6.95255e-08 3.59621e-08
43745 1.16707e-08 1.16122e-08
43747 2.33414e-08 2.32244e-08
43749 4.64221e-08 2.27422e-08
43751 3.47228e-08 1.97442e-08
43753 4.63629e-08 3.63828e-08
43755 6.94333e-08 4.27326e-08
43757 3.47518e-08 1.97607e-08
43759 5.80577e-08 3.02136e-08
43761 2.33065e-08 1.63146e-08
43763 4.64392e-08 2.27507e-08
43765 1.04071e-07 4.92859e-08
43767 8.09489e-08 5.23917e-08
43769 9.27803e-08 4.23814e-08
43771 8.12081e-08 4.41415e-08
43773 1.15812e-07 4.48394e-08
43775 1.15824e-07 4.17341e-08
43777 1.04188e-07 4.65624e-08
43779 9.26528e-08 4.54002e-08
43781 3.47255e-08 1.97458e-08
43783 5.79834e-08 3.01124e-08
43785 5.80483e-08 3.01859e-08
43787 3.46916e-08 2.56188e-08
43789 3.47462e-08 2.56585e-08
43791 5.79237e-08 3.01154e-08
43793 8.09087e-08 5.72228e-08
43795 5.78671e-08 3.42398e-08
43797 6.94197e-08 4.27151e-08
43799 6.94707e-08 3.95276e-08
43801 9.2537e-08 4.81825e-08
43803 8.10389e-08 3.75089e-08
43805 9.2615e-08 4.53434e-08
43807 2.31346e-08 1.61942e-08
43809 5.78684e-08 3.008e-08
43811 5.8138e-08 3.02483e-08
43813 3.4676e-08 3.45022e-08
43815 8.09457e-08 5.23618e-08
43817 5.78111e-08 4.73102e-08
43819 6.94921e-08 3.19966e-08
43821 6.95793e-08 3.20465e-08
43823 6.93977e-08 3.59053e-08
43825 1.27573e-07 5.88898e-08
43827 6.95195e-08 3.20307e-08
43829 5.78725e-08 3.0081e-08
43831 6.94748e-08 3.95187e-08
43833 3.47799e-08 2.56919e-08
43835 9.24928e-08 6.0419e-08
43837 1.15663e-07 6.00796e-08
43839 1.04145e-07 5.92264e-08
43841 4.63213e-08 2.79577e-08
43843 1.04134e-07 6.55847e-08
43845 8.10936e-08 3.75352e-08
43847 8.11016e-08 3.75375e-08
43849 3.48188e-08 1.97989e-08
43851 5.81693e-08 3.02486e-08
43853 5.80915e-08 3.43621e-08
43855 1.15476e-08 1.14897e-08
43857 3.49039e-08 2.58069e-08
43859 1.16636e-08 1.16051e-08
43861 3.48406e-08 2.57112e-08
43863 4.63723e-08 2.27178e-08
43865 9.28082e-08 4.54909e-08
43867 8.11244e-08 3.75484e-08
43869 4.63427e-08 2.79772e-08
43871 3.49478e-08 2.57998e-08
43873 1.15479e-08 1.149e-08
43875 4.63732e-08 2.27182e-08
43877 5.79533e-08 3.01432e-08
43879 3.48479e-08 1.98154e-08
43881 5.8031e-08 3.43312e-08
43883 3.48803e-08 2.57467e-08
43885 4.64072e-08 2.27349e-08
43887 6.97745e-08 3.61154e-08
43889 6.96457e-08 2.75667e-08
43891 5.78844e-08 3.79096e-08
43893 4.63427e-08 2.27033e-08
43895 2.31684e-08 1.62179e-08
43897 8.1364e-08 3.76983e-08
43899 1.04718e-07 4.06399e-08
43901 1.3954e-07 6.21599e-08
43903 8.14409e-08 4.72962e-08
43905 1.16203e-07 5.57529e-08
43907 6.98255e-08 2.76378e-08
43909 3.47942e-08 2.57093e-08
43911 4.64532e-08 2.80829e-08
43913 2.32405e-08 1.62685e-08
43915 6.97397e-08 3.97281e-08
43917 3.47746e-08 1.97737e-08
43919 1.04583e-07 4.95875e-08
43921 5.80885e-08 2.53204e-08
43923 3.48317e-08 2.57497e-08
43925 1.16353e-08 1.1577e-08
43927 3.48599e-08 2.5762e-08
43929 5.81044e-08 3.81281e-08
43931 2.31694e-08 1.62186e-08
43933 8.1104e-08 4.97755e-08
43935 5.80479e-08 2.53027e-08
43937 6.9817e-08 3.97499e-08
43939 1.15973e-07 5.06054e-08
43941 1.16092e-07 5.06526e-08
43943 1.04369e-07 3.69959e-08
43945 2.3183e-08 1.62281e-08
43947 6.95514e-08 4.27891e-08
43949 1.50613e-07 6.26975e-08
43951 1.27429e-07 5.88216e-08
43953 1.15849e-07 5.3025e-08
43955 8.12434e-08 3.38463e-08
43957 8.12167e-08 3.38513e-08
43959 1.16114e-07 4.50547e-08
43961 1.27769e-07 5.89778e-08
43963 1.15948e-07 4.18042e-08
43965 1.04248e-07 5.45604e-08
43967 6.95067e-08 3.59688e-08
43969 5.7942e-08 3.42718e-08
43971 4.63784e-08 2.80321e-08
43973 6.96155e-08 3.95976e-08
43975 3.48178e-08 2.57204e-08
43977 5.80338e-08 3.01575e-08
43979 8.11918e-08 4.09984e-08
43981 3.47656e-08 1.97686e-08
43983 8.10134e-08 4.40854e-08
43985 1.1593e-07 6.85389e-08
43987 8.12219e-08 4.10958e-08
43989 4.63263e-08 2.26952e-08
43991 5.80908e-08 3.43736e-08
43993 1.15891e-08 1.1531e-08
43995 8.10723e-08 4.09594e-08
43997 1.04326e-07 5.45921e-08
43999 8.12355e-08 5.97713e-08
44001 6.96173e-08 4.28777e-08
44003 9.27533e-08 4.83066e-08
44005 2.3188e-08 1.62316e-08
44007 6.96842e-08 3.60641e-08
44009 5.80838e-08 3.81242e-08
44011 9.30949e-08 4.5607e-08
44013 1.16033e-07 5.56333e-08
44015 1.27562e-07 6.10709e-08
44017 9.27783e-08 5.35938e-08
44019 1.1621e-07 6.26041e-08
44021 1.04323e-07 4.9388e-08
44023 1.16031e-07 5.06089e-08
44025 6.96532e-08 3.96555e-08
44027 4.6211e-08 3.62333e-08
44029 4.64453e-08 2.27537e-08
44031 2.3175e-08 1.62226e-08
44033 4.62951e-08 2.268e-08
44035 1.27224e-07 8.47508e-08
44037 6.93947e-08 3.94312e-08
44039 6.9486e-08 3.946e-08
44041 6.95658e-08 3.59951e-08
44043 3.48256e-08 2.57435e-08
44045 8.11359e-08 4.09267e-08
44047 3.48082e-08 1.9793e-08
44049 6.96671e-08 3.96599e-08
44051 8.11073e-08 4.10032e-08
44053 8.1186e-08 3.38527e-08
44055 4.63192e-08 2.26918e-08
44057 3.47465e-08 1.97578e-08
44059 5.79278e-08 3.42551e-08
44061 2.31407e-08 1.61985e-08
44063 8.1157e-08 4.41648e-08
44065 8.12991e-08 5.25674e-08
44067 9.28559e-08 3.91361e-08
44069 1.0464e-07 6.17802e-08
44071 1.04421e-07 4.9467e-08
44073 8.13016e-08 4.4232e-08
44075 1.27802e-07 5.67269e-08
44077 9.28899e-08 4.24437e-08
44079 8.12325e-08 3.76223e-08
44081 3.48021e-08 1.97894e-08
44083 6.95572e-08 3.5984e-08
44085 1.04311e-07 6.1495e-08
44087 6.95676e-08 3.5983e-08
44089 5.79512e-08 3.01083e-08
44091 5.82177e-08 3.82175e-08
44093 2.32191e-08 1.62534e-08
44095 6.96384e-08 3.95982e-08
44097 8.11774e-08 4.09874e-08
44099 1.27677e-07 5.89487e-08
44101 1.1611e-07 5.06279e-08
44103 1.39369e-07 7.57515e-08
44105 1.27861e-07 6.75849e-08
44107 5.81286e-08 3.02157e-08
44109 2.33084e-08 1.63159e-08
44111 3.48273e-08 1.98037e-08
44113 4.65249e-08 2.81125e-08
44115 8.14073e-08 4.11516e-08
44117 1.04479e-07 5.46626e-08
44119 8.1236e-08 4.1045e-08
44121 6.96942e-08 2.75859e-08
44123 5.80678e-08 2.53114e-08
44125 8.10532e-08 4.97381e-08
44127 6.95293e-08 4.27615e-08
44129 6.95783e-08 3.59988e-08
44131 4.64285e-08 2.80272e-08
44133 4.64288e-08 2.80273e-08
44135 1.1599e-07 6.23908e-08
44137 5.81348e-08 3.02119e-08
44139 9.29855e-08 3.91704e-08
44141 3.48452e-08 2.57533e-08
44143 6.94779e-08 2.75002e-08
44145 1.2754e-07 5.41227e-08
44147 9.29592e-08 4.25752e-08
44149 8.11197e-08 3.38017e-08
44151 3.48255e-08 1.98028e-08
44153 5.7935e-08 2.52534e-08
44155 4.64056e-08 2.80185e-08
44157 2.32338e-08 1.62637e-08
44159 1.04501e-07 4.37286e-08
44161 3.48468e-08 1.98149e-08
44163 2.3234e-08 1.62638e-08
44165 5.80277e-08 3.43453e-08
44167 3.47728e-08 1.97727e-08
44169 4.63007e-08 2.26826e-08
44171 4.63008e-08 2.26827e-08
44173 8.10795e-08 5.24557e-08
44175 8.10991e-08 4.09685e-08
44177 2.31779e-08 1.62245e-08
44179 4.63427e-08 2.79806e-08
44181 1.04303e-07 6.36039e-08
44183 6.9582e-08 3.20314e-08
44185 1.04498e-07 5.4739e-08
44187 8.11044e-08 3.75478e-08
44189 9.26802e-08 3.54404e-08
44191 6.97548e-08 3.214e-08
44193 1.04501e-07 4.66618e-08
44195 6.95298e-08 4.86037e-08
44197 9.28681e-08 4.24712e-08
44199 1.04366e-07 4.94233e-08
44201 1.0445e-07 6.17229e-08
44203 3.48718e-08 1.9829e-08
44205 4.64734e-08 2.27673e-08
44207 1.15853e-08 1.15272e-08
44209 4.64126e-08 2.8008e-08
44211 4.62935e-08 3.62863e-08
44213 5.7943e-08 3.00892e-08
44215 3.47635e-08 1.97674e-08
44217 8.10443e-08 4.09517e-08
44219 5.78822e-08 3.0067e-08
44221 1.16043e-07 5.8029e-08
44223 2.31496e-08 1.62047e-08
44225 5.80069e-08 3.01128e-08
44227 4.64047e-08 3.63617e-08
44229 6.943e-08 3.59293e-08
44231 2.31666e-08 1.62166e-08
44233 8.12961e-08 3.76547e-08
44235 5.79144e-08 4.13576e-08
44237 3.49167e-08 1.98547e-08
44239 4.65025e-08 2.27817e-08
44241 4.64498e-08 2.27558e-08
44243 1.27679e-07 6.11799e-08
44245 8.12583e-08 3.76027e-08
44247 5.80109e-08 3.43063e-08
44249 5.80735e-08 3.01635e-08
44251 6.96783e-08 4.28855e-08
44253 5.7988e-08 3.79954e-08
44255 5.8047e-08 2.53022e-08
44257 1.04341e-07 4.66037e-08
44259 4.64466e-08 2.27541e-08
44261 6.95751e-08 3.20537e-08
44263 9.27219e-08 4.54049e-08
44265 6.95561e-08 3.59735e-08
44267 2.31649e-08 1.62154e-08
44269 6.95563e-08 3.20281e-08
44271 5.80037e-08 2.52834e-08
44273 4.64769e-08 2.81208e-08
44275 4.66068e-08 3.65836e-08
44277 3.48821e-08 1.98349e-08
44279 3.47938e-08 1.97846e-08
44281 6.96459e-08 2.75668e-08
44283 9.28106e-08 4.2357e-08
44285 8.1208e-08 3.38188e-08
44287 5.81401e-08 3.02426e-08
44289 6.9775e-08 3.61454e-08
44291 1.04686e-07 5.48804e-08
44293 6.97123e-08 3.97297e-08
44295 8.11498e-08 5.96103e-08
44297 9.30743e-08 4.55973e-08
44299 6.97262e-08 3.21565e-08
44301 6.96317e-08 3.59865e-08
44303 6.98396e-08 3.21951e-08
44305 6.98922e-08 3.22238e-08
44307 9.29724e-08 5.10839e-08
44309 8.13619e-08 3.76845e-08
44311 9.29714e-08 4.24761e-08
44313 6.95864e-08 3.20343e-08
44315 5.8014e-08 2.52879e-08
44317 6.94982e-08 3.95473e-08
44319 8.11409e-08 4.10076e-08
44321 9.28783e-08 3.91498e-08
44323 6.9699e-08 3.2099e-08
44325 9.28978e-08 4.54939e-08
44327 9.28773e-08 4.54818e-08
44329 1.3943e-07 6.43373e-08
44331 1.04541e-07 4.37837e-08
44333 8.12907e-08 3.38784e-08
44335 1.27591e-07 5.65463e-08
44337 8.13746e-08 3.39368e-08
44339 3.47416e-08 1.97549e-08
44341 8.14418e-08 3.39648e-08
44343 8.12583e-08 3.76282e-08
44345 6.9646e-08 3.60128e-08
44347 8.13077e-08 2.96365e-08
44349 9.28979e-08 3.91107e-08
44351 6.95581e-08 2.75321e-08
44353 5.81222e-08 2.53351e-08
44355 6.98721e-08 3.61989e-08
44357 1.27625e-07 4.60691e-08
44359 9.29672e-08 3.92111e-08
44361 1.16001e-07 5.05692e-08
44363 5.80713e-08 2.53128e-08
44365 5.81845e-08 3.02595e-08
44367 1.04448e-07 5.21327e-08
44369 8.13307e-08 4.10887e-08
44371 6.96178e-08 3.95865e-08
44373 2.3233e-08 1.62633e-08
44375 5.79569e-08 3.00931e-08
44377 9.27259e-08 5.35302e-08
44379 1.27571e-07 4.89396e-08
44381 5.79164e-08 3.42713e-08
44383 6.95682e-08 3.20333e-08
44385 1.2726e-07 8.32577e-08
44387 9.27818e-08 6.27628e-08
44389 5.80529e-08 3.7989e-08
44391 4.63631e-08 2.79912e-08
44393 2.31891e-08 1.62324e-08
44395 1.0469e-07 4.96438e-08
44397 5.81057e-08 3.43696e-08
44399 4.63678e-08 3.63159e-08
44401 4.65402e-08 2.28001e-08
44403 6.96958e-08 2.75866e-08
44405 4.64242e-08 2.27432e-08
44407 3.49214e-08 1.98572e-08
44409 5.82394e-08 3.02916e-08
44411 4.6582e-08 3.6521e-08
44413 1.51008e-07 8.31764e-08
44415 1.04619e-07 5.21692e-08
44417 1.5103e-07 8.48023e-08
44419 1.7388e-07 1.09051e-07
44421 1.16219e-07 6.0328e-08
44423 6.97326e-08 3.21521e-08
44425 9.29485e-08 4.24499e-08
44427 1.04689e-07 4.68214e-08
44429 1.04563e-07 4.37628e-08
44431 1.86151e-07 6.92741e-08
44433 1.04588e-07 4.37441e-08
44435 1.62757e-07 6.15876e-08
44437 1.04544e-07 5.4669e-08
44439 1.6254e-07 6.35813e-08
44441 6.96737e-08 3.95986e-08
44443 9.28487e-08 3.548e-08
44445 5.81071e-08 3.01728e-08
44447 9.29959e-08 4.251e-08
44449 1.1589e-07 5.79936e-08
44451 1.04179e-07 5.4507e-08
44453 1.97267e-07 6.37062e-08
44455 9.28423e-08 4.54728e-08
44457 1.3935e-07 5.5124e-08
44459 1.1621e-07 4.78707e-08
44461 1.04586e-07 4.05281e-08
44463 8.1253e-08 4.09891e-08
44465 1.16247e-07 4.49866e-08
44467 1.04451e-07 3.70162e-08
44469 1.51019e-07 5.35681e-08
44471 9.28288e-08 3.54876e-08
44473 6.98404e-08 3.61464e-08
44475 1.16408e-07 5.07603e-08
44477 1.27875e-07 4.31762e-08
44479 4.63994e-08 2.80069e-08
44481 1.04691e-07 4.38187e-08
44483 1.86318e-07 6.73883e-08
44485 1.27554e-07 5.15748e-08
44487 1.39156e-07 6.1962e-08
44489 1.1611e-07 5.56226e-08
44491 1.04685e-07 4.38637e-08
44493 1.27817e-07 4.31424e-08
44495 1.62601e-07 5.19914e-08
44497 1.16325e-07 4.51375e-08
44499 9.27884e-08 3.90861e-08
44501 5.79475e-08 3.00946e-08
44503 6.97016e-08 3.21422e-08
44505 6.95976e-08 3.20555e-08
44507 1.04424e-07 4.94723e-08
44509 4.63719e-08 2.79959e-08
44511 3.47936e-08 1.97846e-08
44513 8.13893e-08 3.77131e-08
44515 2.32467e-08 2.31302e-08
44517 8.13772e-08 4.43129e-08
44519 6.94719e-08 3.59299e-08
44521 4.64055e-08 2.80313e-08
44523 6.96507e-08 3.20773e-08
44525 1.04419e-07 4.36809e-08
44527 6.97823e-08 4.89095e-08
44529 3.47926e-08 2.56923e-08
44531 2.31917e-08 2.30755e-08
44533 2.32227e-08 1.62559e-08
44535 3.48604e-08 2.57644e-08
44537 1.15959e-08 1.15378e-08
44539 4.63276e-08 2.79704e-08
44541 8.13495e-08 5.00447e-08
44543 3.48993e-08 2.57815e-08
44545 4.63852e-08 2.79934e-08
44547 2.31447e-08 1.62013e-08
44549 3.47817e-08 2.56825e-08
44551 9.29272e-08 4.55048e-08
44553 5.8149e-08 3.4387e-08
44555 8.14676e-08 5.27636e-08
44557 3.4844e-08 2.57447e-08
44559 6.96926e-08 4.88092e-08
44561 1.04634e-07 5.47627e-08
44563 1.16354e-07 4.80165e-08
44565 5.81334e-08 3.43802e-08
44567 1.16521e-07 6.27574e-08
44569 1.04813e-07 4.38599e-08
44571 3.49308e-08 1.98625e-08
44573 5.81568e-08 3.01973e-08
44575 8.12387e-08 3.76231e-08
44577 6.96737e-08 3.96018e-08
44579 4.64532e-08 3.64098e-08
44581 5.80819e-08 3.01767e-08
44583 3.48387e-08 1.98102e-08
44585 2.31947e-08 1.62363e-08
44587 6.96695e-08 3.60393e-08
44589 3.48871e-08 2.5764e-08
44591 6.972e-08 3.96522e-08
44593 5.79591e-08 4.13729e-08
44595 4.64031e-08 2.80092e-08
44597 1.1591e-07 6.65433e-08
44599 5.80664e-08 3.01392e-08
44601 6.97767e-08 3.60892e-08
44603 6.98849e-08 4.30055e-08
44605 6.98155e-08 3.97036e-08
44607 3.49403e-08 2.58002e-08
44609 2.32508e-08 1.62756e-08
44611 3.49893e-08 3.48139e-08
44613 2.33015e-08 2.31847e-08
44615 5.82417e-08 4.1595e-08
44617 5.82363e-08 3.0254e-08
44619 3.48848e-08 1.98364e-08
44621 2.32895e-08 2.31728e-08
44623 3.4903e-08 2.58116e-08
44625 4.63763e-08 2.80262e-08
44627 3.47663e-08 1.9769e-08
44629 3.47333e-08 2.56482e-08
44631 3.49423e-08 2.58288e-08
44635 4.6369e-08 2.80181e-08
44637 5.82345e-08 2.53839e-08
44639 4.65599e-08 2.28096e-08
44641 3.47832e-08 2.56649e-08
44643 2.31688e-08 1.62182e-08
44645 1.27539e-07 6.73121e-08
44647 6.96893e-08 3.6069e-08
44649 2.31357e-08 1.6195e-08
44651 4.63756e-08 2.79941e-08
44653 4.65359e-08 2.81487e-08
44655 1.04681e-07 4.68168e-08
44657 1.04472e-07 4.05116e-08
44659 1.39381e-07 6.20786e-08
44661 1.04203e-07 5.20195e-08
44663 6.96294e-08 3.60091e-08
44665 1.50786e-07 6.88417e-08
44667 9.26889e-08 4.23242e-08
44669 5.79623e-08 2.52653e-08
44671 1.27599e-07 5.65098e-08
44673 5.8029e-08 3.01824e-08
44675 3.47739e-08 1.97733e-08
44677 5.80911e-08 3.02291e-08
44679 2.32405e-08 1.62685e-08
44681 4.64871e-08 2.81298e-08
44683 6.97132e-08 3.60806e-08
44685 2.31741e-08 1.62219e-08
44687 1.04737e-07 7.37977e-08
44689 3.48844e-08 1.98362e-08
44691 3.48932e-08 2.57847e-08
44693 2.3209e-08 2.30927e-08
44697 4.65598e-08 2.81493e-08
44699 6.97301e-08 3.21538e-08
44701 3.47576e-08 1.9764e-08
44703 4.65196e-08 2.8117e-08
44705 5.81244e-08 3.43866e-08
44707 2.33286e-08 1.633e-08
44709 1.39463e-07 7.03299e-08
44711 9.30869e-08 5.86226e-08
44713 1.27839e-07 5.90615e-08
44715 1.51193e-07 1.06268e-07
44717 1.27791e-07 6.9563e-08
44719 9.29373e-08 5.11907e-08
44721 1.27823e-07 6.55955e-08
44723 1.04526e-07 4.05961e-08
44725 9.27795e-08 4.83259e-08
44727 6.9587e-08 3.60193e-08
44729 9.27088e-08 5.83692e-08
44731 6.95915e-08 3.95247e-08
44733 1.39194e-07 5.7435e-08
44735 1.04467e-07 4.6666e-08
44737 2.32689e-08 1.62882e-08
44739 5.81469e-08 3.43884e-08
44741 3.49111e-08 1.98514e-08
44743 6.96866e-08 3.20683e-08
44745 1.86197e-07 7.12741e-08
44747 1.04515e-07 4.66907e-08
44749 1.39445e-07 5.75664e-08
44751 2.55578e-07 9.51884e-08
44753 1.16084e-07 4.18235e-08
44755 2.09001e-07 7.22982e-08
44757 1.51172e-07 5.86124e-08
44759 8.13773e-08 3.76863e-08
44761 8.1259e-08 3.39137e-08
44763 1.62766e-07 6.99327e-08
44765 1.62532e-07 6.77251e-08
44767 1.8605e-07 1.06378e-07
44769 1.16383e-07 7.28098e-08
44771 1.28007e-07 6.96828e-08
44773 1.28024e-07 6.96855e-08
44775 1.51199e-07 7.66053e-08
44777 6.98418e-08 3.21925e-08
44779 6.98419e-08 3.21925e-08
44781 1.04452e-07 5.46854e-08
44783 1.27735e-07 6.12911e-08
44785 6.96733e-08 3.20624e-08
44787 9.30016e-08 4.55523e-08
44789 1.16063e-07 6.86106e-08
44791 1.04384e-07 7.34208e-08
44793 4.63595e-08 3.63234e-08
44795 8.11405e-08 5.24681e-08
44797 9.28535e-08 4.5489e-08
44799 8.12389e-08 4.10284e-08
44801 1.27684e-07 5.88634e-08
44803 9.29119e-08 3.91365e-08
44805 6.96519e-08 4.28358e-08
44807 9.30074e-08 5.11513e-08
44809 1.39797e-07 7.05206e-08
44811 9.31296e-08 5.3818e-08
44813 9.31277e-08 4.56235e-08
44815 4.66033e-08 3.65967e-08
44817 5.82495e-08 3.02881e-08
44819 2.33486e-08 1.6344e-08
44821 6.99072e-08 2.76702e-08
44823 8.15417e-08 3.77801e-08
44825 9.31264e-08 3.92427e-08
44827 1.1618e-07 4.49528e-08
44829 1.27864e-07 6.76091e-08
44831 8.15035e-08 4.43359e-08
44833 1.86006e-07 8.33648e-08
44835 1.39483e-07 5.27135e-08
44837 6.97643e-08 3.61271e-08
44839 8.14421e-08 3.77343e-08
44841 9.29962e-08 3.91548e-08
44843 9.29233e-08 3.9156e-08
44845 8.13641e-08 3.39205e-08
44847 5.81299e-08 3.02448e-08
44849 5.80996e-08 3.4391e-08
44851 1.5066e-07 6.88536e-08
44853 1.62622e-07 5.20255e-08
44855 2.08861e-07 1.05579e-07
44857 1.62605e-07 5.92939e-08
44859 2.09125e-07 7.04413e-08
44861 1.6268e-07 5.93341e-08
44863 1.97501e-07 8.39733e-08
44865 1.27766e-07 4.90317e-08
44867 1.16031e-07 4.49199e-08
44869 8.12896e-08 3.39011e-08
44871 9.30066e-08 4.25039e-08
44873 6.97551e-08 3.20928e-08
44875 1.15993e-07 6.02528e-08
44877 1.16123e-07 5.05511e-08
44879 1.85869e-07 6.91043e-08
44881 1.85845e-07 8.32955e-08
44883 1.62653e-07 6.14745e-08
44885 1.50748e-07 6.88275e-08
44887 1.74033e-07 6.63389e-08
44889 1.50843e-07 5.09914e-08
44891 9.298e-08 4.55731e-08
44893 1.04664e-07 4.06146e-08
44895 2.44074e-07 8.59413e-08
44897 1.27636e-07 5.41664e-08
44899 1.04328e-07 4.04585e-08
44901 1.3922e-07 4.99696e-08
44903 1.27666e-07 5.16206e-08
44905 1.74103e-07 7.75818e-08
44907 1.62561e-07 7.16799e-08
44909 5.82495e-08 3.82482e-08
44911 1.04807e-07 6.19528e-08
44913 6.96887e-08 3.20843e-08
44915 4.65492e-08 3.25845e-08
44917 8.13077e-08 4.10698e-08
44919 4.6474e-08 2.27677e-08
44921 5.80512e-08 3.01497e-08
44923 4.65001e-08 2.27805e-08
44925 2.33256e-08 1.63279e-08
44927 4.67265e-08 3.66656e-08
44929 3.5004e-08 2.58638e-08
44931 5.83022e-08 3.032e-08
44933 5.82735e-08 3.82556e-08
44935 6.98606e-08 3.61858e-08
44937 3.48757e-08 2.57293e-08
44939 3.49322e-08 1.98634e-08
44941 6.98155e-08 3.97197e-08
44943 5.83751e-08 4.17035e-08
44945 3.49222e-08 1.98578e-08
44947 8.15381e-08 4.4412e-08
44949 1.0465e-07 5.47744e-08
44951 2.31894e-08 1.62326e-08
44953 5.80929e-08 3.02086e-08
44955 6.94984e-08 5.86453e-08
44957 4.65252e-08 2.27927e-08
44959 6.96887e-08 3.60656e-08
44961 6.96667e-08 2.7575e-08
44963 4.66594e-08 2.28584e-08
44965 5.81987e-08 2.53684e-08
44967 4.65346e-08 2.27975e-08
44969 6.99282e-08 3.22321e-08
44971 4.66385e-08 2.28482e-08
44973 4.65176e-08 2.8086e-08
44975 4.65177e-08 2.8086e-08
44977 4.65179e-08 2.80861e-08
44979 4.63935e-08 2.80366e-08
44981 3.48216e-08 1.98005e-08
44983 6.95299e-08 4.86169e-08
44985 1.16085e-08 1.15503e-08
44987 1.15695e-08 1.15115e-08
44989 1.15695e-08 1.15115e-08
44991 1.1592e-08 1.15339e-08
44993 5.80352e-08 3.80591e-08
44995 4.65167e-08 2.27885e-08
44997 4.64362e-08 2.27491e-08
44999 8.12361e-08 3.38538e-08
45001 1.04457e-07 5.46551e-08
45003 9.28976e-08 6.28585e-08
45005 1.50824e-07 6.48672e-08
45007 5.80301e-08 3.01428e-08
45009 6.9651e-08 2.75687e-08
45011 6.96988e-08 2.75877e-08
45013 8.12956e-08 2.9632e-08
45015 9.28806e-08 4.24271e-08
45017 1.39384e-07 5.00431e-08
45019 1.16188e-07 4.50043e-08
45021 1.27861e-07 4.31892e-08
45023 1.0449e-07 4.67463e-08
45025 8.12924e-08 3.76417e-08
45027 1.62583e-07 6.14536e-08
45029 1.74104e-07 6.42921e-08
45031 1.27896e-07 4.62117e-08
45033 1.16156e-07 4.49167e-08
45035 1.51008e-07 4.5416e-08
45037 1.85883e-07 7.29246e-08
45039 1.74265e-07 5.77421e-08
45041 1.74273e-07 6.44185e-08
45043 9.28673e-08 5.10263e-08
45045 4.65875e-08 3.26113e-08
45047 6.9653e-08 3.20879e-08
45049 6.96914e-08 3.60523e-08
45051 1.62303e-07 5.68267e-08
45053 1.04315e-07 4.04554e-08
45055 5.79212e-08 3.0087e-08
45057 4.63126e-08 2.79744e-08
45059 6.95878e-08 3.20452e-08
45061 1.04349e-07 4.36559e-08
45063 3.47296e-08 2.56518e-08
45065 6.96037e-08 3.95366e-08
45067 1.04574e-07 5.94357e-08
45069 1.04772e-07 5.49396e-08
45071 1.39527e-07 4.73469e-08
45073 8.13622e-08 3.76823e-08
45075 4.65988e-08 2.81702e-08
45077 5.81879e-08 3.02609e-08
45079 6.96866e-08 3.20715e-08
45081 5.80919e-08 3.0149e-08
45083 5.80373e-08 3.0129e-08
45085 5.79426e-08 3.01116e-08
45087 5.81247e-08 3.81674e-08
45089 9.27726e-08 4.82854e-08
45091 6.97568e-08 2.76108e-08
45093 9.285e-08 4.54265e-08
45095 4.63677e-08 2.80144e-08
45097 8.14482e-08 4.43598e-08
45099 1.04386e-07 4.36673e-08
45101 9.27987e-08 4.54635e-08
45103 9.28202e-08 4.54795e-08
45105 1.04586e-07 5.94915e-08
45107 8.14287e-08 4.11905e-08
45109 8.13116e-08 3.76269e-08
45111 8.12109e-08 4.41512e-08
45113 5.80488e-08 2.5303e-08
45115 5.82005e-08 4.15803e-08
45117 4.64262e-08 2.80318e-08
45119 5.81141e-08 2.53315e-08
45121 4.64282e-08 2.27453e-08
45123 3.47472e-08 1.97581e-08
45125 4.64136e-08 2.27381e-08
45127 8.12084e-08 3.75915e-08
45129 2.31387e-08 1.61971e-08
45131 3.48201e-08 1.97998e-08
45133 3.48191e-08 1.97992e-08
45135 2.32528e-08 1.62771e-08
45137 3.49488e-08 1.9873e-08
45139 4.6421e-08 2.80176e-08
