#sequence_separation contact_probability stderr
1567 1.1878e-05 3.12285e-06
1569 9.88822e-06 2.78285e-06
1571 1.47426e-05 4.65774e-06
1573 6.54274e-06 2.10763e-06
1575 1.25057e-05 3.59298e-06
1577 9.12208e-06 2.5203e-06
1579 7.11172e-06 2.58773e-06
1581 1.15672e-05 3.12311e-06
1583 9.56007e-06 2.341e-06
1585 1.37794e-05 2.8829e-06
1587 1.35749e-05 4.10035e-06
1589 1.77431e-05 4.99465e-06
1591 1.78416e-05 4.79377e-06
1593 1.68794e-05 4.89457e-06
1595 1.19575e-05 3.8423e-06
1597 1.28683e-05 3.61969e-06
1599 1.5383e-05 4.97534e-06
1601 1.32034e-05 3.06797e-06
1603 1.80603e-05 4.7685e-06
1605 1.47986e-05 4.40937e-06
1607 1.58824e-05 3.84603e-06
1609 1.56907e-05 4.5149e-06
1611 1.75733e-05 4.52662e-06
1613 1.95309e-05 4.51149e-06
1615 1.56343e-05 4.13134e-06
1617 2.34498e-05 5.33963e-06
1619 1.74902e-05 3.46675e-06
1621 2.38369e-05 4.58335e-06
1623 1.79772e-05 4.66775e-06
1625 9.84943e-06 2.97523e-06
1627 1.1999e-05 3.25284e-06
1629 1.46937e-05 4.29772e-06
1631 9.50324e-06 2.9969e-06
1633 1.35123e-05 2.91629e-06
1635 1.10497e-05 2.97865e-06
1637 8.85721e-06 2.02642e-06
1639 1.33408e-05 2.66925e-06
1641 1.1846e-05 2.79626e-06
1643 1.39293e-05 3.60063e-06
1645 1.29136e-05 3.09115e-06
1647 1.22657e-05 3.00232e-06
1649 1.54603e-05 3.13571e-06
1651 1.64579e-05 3.98437e-06
1653 2.1689e-05 4.18011e-06
1655 1.363e-05 3.13429e-06
1657 1.86284e-05 4.20066e-06
1659 1.32118e-05 2.95807e-06
1661 1.22275e-05 3.15178e-06
1663 1.33678e-05 3.10548e-06
1665 1.31197e-05 3.71206e-06
1667 1.78333e-05 4.50052e-06
1669 1.44714e-05 3.41019e-06
1671 9.86976e-06 2.67244e-06
1673 8.10215e-06 2.82936e-06
1675 9.53891e-06 2.70742e-06
1677 5.22022e-06 1.61612e-06
1679 9.79018e-06 3.02007e-06
1681 1.49148e-05 3.57085e-06
1683 1.2898e-05 3.37819e-06
1685 1.23872e-05 3.57914e-06
1687 1.33334e-05 3.23721e-06
1689 1.09412e-05 2.85412e-06
1691 1.29532e-05 3.44146e-06
1693 1.24855e-05 3.42398e-06
1695 1.54165e-05 4.1086e-06
1697 1.29769e-05 3.41486e-06
1699 1.4784e-05 4.6923e-06
1701 1.46787e-05 5.43014e-06
1703 1.76801e-05 4.90251e-06
1705 1.17301e-05 4.54255e-06
1707 1.10604e-05 2.89103e-06
1709 1.43166e-05 4.33866e-06
1711 1.14969e-05 4.42056e-06
1713 1.28049e-05 3.67149e-06
1715 1.17388e-05 3.05858e-06
1717 1.34484e-05 4.03451e-06
1719 1.33565e-05 3.91054e-06
1721 1.30143e-05 3.43914e-06
1723 8.69019e-06 2.42438e-06
1725 6.75294e-06 2.26823e-06
1727 7.29485e-06 2.9387e-06
1729 1.23256e-05 3.9305e-06
1731 9.42413e-06 3.24202e-06
1733 8.45497e-06 2.72367e-06
1735 7.22393e-06 2.38316e-06
1737 7.24412e-06 2.09942e-06
1739 9.61709e-06 3.10342e-06
1741 1.28416e-05 2.8891e-06
1743 1.12052e-05 3.3069e-06
1745 1.02061e-05 3.0132e-06
1747 9.85344e-06 2.64251e-06
1749 1.08548e-05 3.31451e-06
1751 9.86041e-06 3.14538e-06
1753 9.44311e-06 3.06591e-06
1755 7.5142e-06 2.62852e-06
1757 1.03207e-05 2.89997e-06
1759 8.44539e-06 2.39171e-06
1761 1.25516e-05 3.11032e-06
1763 1.37279e-05 3.66596e-06
1765 1.5567e-05 3.88085e-06
1767 1.09634e-05 2.87178e-06
1769 1.76238e-05 5.2606e-06
1771 9.09402e-06 2.84507e-06
1773 7.14512e-06 1.95593e-06
1775 1.28707e-05 3.76708e-06
1777 1.3153e-05 3.56514e-06
1779 1.47142e-05 3.84909e-06
1781 1.50614e-05 3.27303e-06
1783 1.12245e-05 3.3483e-06
1785 1.13191e-05 3.02765e-06
1787 9.1194e-06 2.59511e-06
1789 9.90625e-06 2.93532e-06
1791 1.30662e-05 3.18206e-06
1793 8.32658e-06 2.61605e-06
1795 1.11817e-05 3.28227e-06
1797 8.38847e-06 2.5165e-06
1799 8.30692e-06 2.38252e-06
1801 1.51251e-05 4.28441e-06
1803 1.32877e-05 3.14568e-06
1805 1.18116e-05 3.53476e-06
1807 6.43367e-06 2.17693e-06
1809 9.34143e-06 2.4685e-06
1811 1.32556e-05 3.96962e-06
1813 1.04573e-05 2.90772e-06
1815 1.39518e-05 3.3129e-06
1817 1.43283e-05 3.54302e-06
1819 1.32344e-05 4.64356e-06
1821 1.61881e-05 4.4664e-06
1823 1.58235e-05 3.72846e-06
1825 1.5016e-05 3.54643e-06
1827 1.40581e-05 4.14945e-06
1829 1.46268e-05 4.02268e-06
1831 1.14645e-05 3.27277e-06
1833 1.72535e-05 5.06528e-06
1835 1.66983e-05 4.68938e-06
1837 1.91379e-05 4.32843e-06
1839 1.65906e-05 4.20098e-06
1841 1.39816e-05 3.91032e-06
1843 1.49753e-05 4.32645e-06
1845 1.37518e-05 4.2009e-06
1847 1.29586e-05 3.58982e-06
1849 1.42399e-05 3.27614e-06
1851 1.25008e-05 2.85807e-06
1853 1.06261e-05 2.2259e-06
1855 9.86584e-06 2.34006e-06
1857 7.40106e-06 2.89438e-06
1859 1.54774e-05 4.34238e-06
1861 1.45939e-05 3.54077e-06
1863 1.85135e-05 5.58729e-06
1865 1.31995e-05 3.55421e-06
1867 1.13496e-05 2.69934e-06
1869 8.18607e-06 2.3215e-06
1871 1.06438e-05 2.59325e-06
1873 1.06818e-05 2.68593e-06
1875 1.22242e-05 3.46762e-06
1877 1.0219e-05 3.04698e-06
1879 9.09109e-06 2.89203e-06
1881 1.35524e-05 4.34056e-06
1883 1.53126e-05 4.40087e-06
1885 1.25073e-05 4.41815e-06
1887 1.33956e-05 4.18332e-06
1889 1.35541e-05 5.9983e-06
1891 1.47037e-05 4.21211e-06
1893 1.67163e-05 4.3956e-06
1895 1.65752e-05 4.0658e-06
1897 1.37615e-05 4.32833e-06
1899 1.26514e-05 3.49515e-06
1901 1.62603e-05 4.32741e-06
1903 1.2915e-05 3.72792e-06
1905 7.22631e-06 2.18619e-06
1907 8.95142e-06 2.90853e-06
1909 4.73302e-06 1.99352e-06
1911 8.57024e-06 2.63112e-06
1913 9.156e-06 2.78877e-06
1915 7.09763e-06 2.31257e-06
1917 8.46859e-06 3.58854e-06
1919 6.96673e-06 2.19548e-06
1921 7.74167e-06 2.64188e-06
1923 6.35209e-06 2.76354e-06
1925 6.00853e-06 2.40847e-06
1927 5.17747e-06 2.54186e-06
1929 8.16166e-06 2.6981e-06
1931 8.23005e-06 2.56989e-06
1933 8.27808e-06 2.33414e-06
1935 1.06503e-05 3.31724e-06
1937 1.32042e-05 4.02568e-06
1939 1.30661e-05 3.11569e-06
1941 1.07953e-05 3.18849e-06
1943 1.45424e-05 3.7347e-06
1945 1.06459e-05 3.35739e-06
1947 1.06965e-05 3.58399e-06
1949 1.2658e-05 5.93882e-06
1951 1.09427e-05 3.88707e-06
1953 1.27296e-05 3.78595e-06
1955 1.09651e-05 2.65851e-06
1957 1.05234e-05 3.09405e-06
1959 1.12462e-05 3.3816e-06
1961 9.69084e-06 2.6601e-06
1963 7.40344e-06 2.26426e-06
1965 8.37627e-06 2.12454e-06
1967 7.82699e-06 2.35643e-06
1969 5.53496e-06 1.57731e-06
1971 1.14938e-05 3.3516e-06
1973 1.01103e-05 3.16846e-06
1975 7.58117e-06 2.78004e-06
1977 7.60836e-06 2.65085e-06
1979 7.83629e-06 2.51183e-06
1981 5.85441e-06 2.12937e-06
1983 1.08826e-05 4.18591e-06
1985 8.24131e-06 2.73623e-06
1987 1.22259e-05 3.46594e-06
1989 1.34648e-05 3.87087e-06
1991 1.32404e-05 4.2465e-06
1993 8.86892e-06 2.77525e-06
1995 1.21374e-05 5.14949e-06
1997 1.64357e-05 4.46195e-06
1999 1.52329e-05 6.12852e-06
2001 1.253e-05 3.75682e-06
2003 1.08138e-05 3.29136e-06
2005 7.98238e-06 2.66799e-06
2007 8.3473e-06 2.88418e-06
2009 9.05399e-06 2.83056e-06
2011 9.38059e-06 3.10068e-06
2013 9.12172e-06 2.5896e-06
2015 1.07665e-05 3.28444e-06
2017 6.41417e-06 2.22168e-06
2019 1.42994e-05 4.03549e-06
2021 1.53582e-05 4.30107e-06
2023 1.27169e-05 3.08597e-06
2025 1.11121e-05 3.38025e-06
2027 1.09018e-05 3.25449e-06
2029 1.05701e-05 3.07601e-06
2031 8.9833e-06 2.98917e-06
2033 1.05107e-05 3.61917e-06
2035 4.98461e-06 1.95094e-06
2037 1.06553e-05 3.16609e-06
2039 4.75866e-06 1.81768e-06
2041 9.80872e-06 2.90749e-06
2043 1.54816e-05 4.56138e-06
2045 1.43136e-05 4.16341e-06
2047 1.34879e-05 4.13872e-06
2049 1.62307e-05 5.38489e-06
2051 1.60616e-05 4.66578e-06
2053 1.23021e-05 3.48396e-06
2055 9.67688e-06 2.62557e-06
2057 8.39407e-06 3.01493e-06
2059 1.41533e-05 3.95823e-06
2061 1.33195e-05 4.12647e-06
2063 1.37664e-05 3.27749e-06
2065 1.53061e-05 4.35944e-06
2067 1.25189e-05 3.33423e-06
2069 7.84938e-06 2.32948e-06
2071 1.1796e-05 2.97295e-06
2073 1.09905e-05 2.90964e-06
2075 9.09155e-06 2.54757e-06
2077 1.12577e-05 3.16618e-06
2079 8.94112e-06 2.42238e-06
2081 1.46874e-05 3.60006e-06
2083 1.06398e-05 3.04902e-06
2085 7.86905e-06 2.17627e-06
2087 1.16607e-05 2.93645e-06
2089 1.15433e-05 3.05315e-06
2091 9.36453e-06 3.21511e-06
2093 1.12054e-05 2.8245e-06
2095 9.94676e-06 3.19013e-06
2097 7.24653e-06 2.64289e-06
2099 1.07504e-05 3.04885e-06
2101 8.73297e-06 2.30372e-06
2103 5.90471e-06 1.87023e-06
2105 2.46014e-06 1.25215e-06
2107 5.28641e-06 1.96997e-06
2109 6.40295e-06 1.96609e-06
2111 5.58008e-06 2.17497e-06
2113 7.5951e-06 3.20094e-06
2115 1.18036e-05 3.36423e-06
2117 1.24124e-05 3.68148e-06
2119 1.03901e-05 3.22294e-06
2121 1.16059e-05 3.1006e-06
2123 1.39639e-05 3.37295e-06
2125 1.17972e-05 3.17401e-06
2127 7.8389e-06 2.47991e-06
2129 3.30991e-06 1.20777e-06
2131 6.01348e-06 2.21821e-06
2133 8.67674e-06 2.8715e-06
2135 8.32868e-06 2.30384e-06
2137 4.31496e-06 1.67293e-06
2139 6.16088e-06 1.98379e-06
2141 8.08031e-06 2.56947e-06
2143 4.87128e-06 1.78778e-06
2145 5.38812e-06 1.80745e-06
2147 9.97071e-06 3.49728e-06
2149 6.46864e-06 2.07188e-06
2151 6.53667e-06 2.3389e-06
2153 1.097e-05 3.0338e-06
2155 8.9547e-06 2.95949e-06
2157 9.02303e-06 2.82193e-06
2159 1.37975e-05 3.63629e-06
2161 9.02608e-06 2.48917e-06
2163 1.01188e-05 2.94842e-06
2165 1.03044e-05 2.78416e-06
2167 1.20139e-05 4.14684e-06
2169 8.0006e-06 2.31709e-06
2171 5.93846e-06 1.88374e-06
2173 7.32498e-06 2.72071e-06
2175 7.31967e-06 2.45261e-06
2177 5.06833e-06 1.52456e-06
2179 1.03883e-05 3.33369e-06
2181 7.15778e-06 2.16725e-06
2183 4.67885e-06 1.92386e-06
2185 7.27327e-06 2.2007e-06
2187 4.47938e-06 2.01412e-06
2189 6.21807e-06 2.52303e-06
2191 3.86419e-06 1.46601e-06
2193 5.36244e-06 1.79655e-06
2195 5.30038e-06 2.32383e-06
2197 3.81186e-06 1.44995e-06
2199 6.63924e-06 2.3294e-06
2201 7.15321e-06 3.18287e-06
2203 4.88227e-06 1.77316e-06
2205 9.37603e-06 3.54992e-06
2207 8.94441e-06 5.11139e-06
2209 7.97994e-06 3.11348e-06
2211 1.56782e-05 6.59364e-06
2213 1.23414e-05 4.44041e-06
2215 1.01025e-05 3.83631e-06
2217 6.98387e-06 2.62442e-06
2219 1.02102e-05 4.44323e-06
2221 1.12797e-05 5.72998e-06
2223 8.94874e-06 3.02406e-06
2225 1.02124e-05 3.40401e-06
2227 8.23097e-06 3.11748e-06
2229 4.80648e-06 2.05829e-06
2231 6.33867e-06 2.81072e-06
2233 6.83997e-06 3.20389e-06
2235 3.5307e-06 1.79721e-06
2237 7.28387e-06 2.67587e-06
2239 9.77775e-06 2.90986e-06
2241 4.84927e-06 1.61784e-06
2243 4.79828e-06 1.96194e-06
2245 8.27155e-06 2.61938e-06
2247 7.63785e-06 2.68103e-06
2249 7.61731e-06 2.33533e-06
2251 4.99128e-06 1.81659e-06
2253 5.94114e-06 2.15643e-06
2255 5.51967e-06 1.72348e-06
2257 6.37486e-06 2.21036e-06
2259 7.84456e-06 2.38558e-06
2261 6.44611e-06 1.83089e-06
2263 7.02182e-06 2.13123e-06
2265 7.09804e-06 2.91222e-06
2267 5.38911e-06 1.82487e-06
2269 6.47489e-06 2.04403e-06
2271 5.54213e-06 1.99528e-06
2273 8.38339e-06 2.66811e-06
2275 1.08552e-05 3.07426e-06
2277 1.12821e-05 3.91611e-06
2279 9.72355e-06 3.07457e-06
2281 5.90971e-06 2.22603e-06
2283 1.13843e-05 3.76609e-06
2285 8.83387e-06 2.66963e-06
2287 6.90326e-06 2.09058e-06
2289 8.88129e-06 2.45755e-06
2291 1.0914e-05 2.78535e-06
2293 9.46562e-06 2.38859e-06
2295 1.25569e-05 3.80657e-06
2297 1.1643e-05 4.79061e-06
2299 1.24469e-05 4.42851e-06
2301 1.01533e-05 3.30857e-06
2303 1.61595e-05 5.00104e-06
2305 1.27963e-05 3.88239e-06
2307 1.2642e-05 4.02845e-06
2309 1.58714e-05 4.95825e-06
2311 1.17268e-05 3.71655e-06
2313 6.54243e-06 2.10278e-06
2315 9.9221e-06 3.72719e-06
2317 7.9477e-06 2.23284e-06
2319 7.38014e-06 2.53184e-06
2321 1.1499e-05 4.27731e-06
2323 4.93208e-06 1.62094e-06
2325 4.96334e-06 1.63683e-06
2327 5.97813e-06 2.22823e-06
2329 7.53523e-06 2.51212e-06
2331 5.34178e-06 1.79136e-06
2333 1.00258e-05 3.00559e-06
2335 8.6689e-06 3.17264e-06
2337 3.30007e-06 1.65319e-06
2339 2.83395e-06 1.59518e-06
2341 5.87148e-06 2.40836e-06
2343 8.83326e-06 2.99647e-06
2345 5.50899e-06 1.88961e-06
2347 9.77253e-06 2.78771e-06
2349 6.38089e-06 2.29343e-06
2351 9.55114e-06 3.11373e-06
2353 8.28719e-06 3.59465e-06
2355 3.90621e-06 1.50561e-06
2357 5.24014e-06 2.29874e-06
2359 5.40991e-06 2.57414e-06
2361 4.29169e-06 1.6693e-06
2363 3.62667e-06 1.6891e-06
2365 2.91501e-06 1.52131e-06
2367 2.93608e-06 1.54972e-06
2369 5.87236e-06 3.16536e-06
2371 6.33311e-06 2.2563e-06
2373 8.60195e-06 2.26415e-06
2375 7.79283e-06 2.98818e-06
2377 4.60369e-06 2.10061e-06
2379 4.18898e-06 1.62083e-06
2381 7.70635e-06 2.62896e-06
2383 7.08886e-06 2.91523e-06
2385 5.5929e-06 2.39478e-06
2387 4.97248e-06 1.95766e-06
2389 7.59574e-06 2.18361e-06
2391 5.89337e-06 1.85615e-06
2393 7.46282e-06 2.34841e-06
2395 6.3912e-06 2.65289e-06
2397 9.83775e-06 3.87416e-06
2399 6.07433e-06 2.52381e-06
2401 6.48891e-06 2.36381e-06
2403 5.49211e-06 1.97071e-06
2405 6.20501e-06 2.21357e-06
2407 6.40185e-06 3.32935e-06
2409 6.08852e-06 2.54263e-06
2411 5.56169e-06 2.22261e-06
2413 5.94193e-06 2.88658e-06
2415 7.10118e-06 3.79402e-06
2417 5.47542e-06 2.08673e-06
2419 8.50255e-06 3.13058e-06
2421 8.00611e-06 3.32707e-06
2423 6.41776e-06 2.73199e-06
2425 7.06521e-06 2.67135e-06
2427 4.9091e-06 1.92733e-06
2429 3.98393e-06 1.814e-06
2431 2.88909e-06 1.63908e-06
2433 1.37158e-06 7.7997e-07
2435 4.36636e-06 1.83961e-06
2437 8.08697e-06 2.44257e-06
2439 4.25633e-06 1.64392e-06
2441 3.98745e-06 1.56538e-06
2443 6.54171e-06 2.22632e-06
2445 6.97458e-06 2.13393e-06
2447 4.79112e-06 1.57526e-06
2449 9.5276e-06 3.33267e-06
2451 4.98242e-06 2.21938e-06
2453 4.80903e-06 1.73469e-06
2455 5.11491e-06 2.42047e-06
2457 1.04842e-05 4.51045e-06
2459 5.81513e-06 1.92535e-06
2461 6.09514e-06 2.57443e-06
2463 5.48762e-06 2.11305e-06
2465 5.16097e-06 2.02786e-06
2467 5.63711e-06 2.11046e-06
2469 7.13252e-06 2.69583e-06
2471 7.55823e-06 2.59264e-06
2473 4.79875e-06 1.73144e-06
2475 5.60704e-06 2.19904e-06
2477 5.80496e-06 1.99043e-06
2479 5.42922e-06 1.97685e-06
2481 5.39497e-06 1.8183e-06
2483 7.93395e-06 2.46997e-06
2485 5.74533e-06 2.0258e-06
2487 6.3161e-06 2.15416e-06
2489 4.85189e-06 1.45788e-06
2491 7.30592e-06 2.75821e-06
2493 3.51566e-06 1.6405e-06
2495 7.44463e-06 2.41915e-06
2497 7.16837e-06 2.28171e-06
2499 7.24152e-06 2.42757e-06
2501 5.06588e-06 2.00979e-06
2503 6.89285e-06 2.21335e-06
2505 1.00144e-05 2.95552e-06
2507 1.00941e-05 3.3734e-06
2509 9.6763e-06 3.17146e-06
2511 9.24894e-06 3.22273e-06
2513 1.33927e-05 4.66936e-06
2515 8.2332e-06 3.34605e-06
2517 3.80264e-06 1.8725e-06
2519 2.82664e-06 1.94784e-06
2521 3.44162e-06 1.25802e-06
2523 6.00122e-06 2.40198e-06
2525 5.97818e-06 2.35763e-06
2527 6.39117e-06 2.1678e-06
2529 7.6077e-06 3.25226e-06
2531 7.76634e-06 2.59642e-06
2533 6.09053e-06 2.35755e-06
2535 7.62401e-06 2.7225e-06
2537 9.13353e-06 3.74932e-06
2539 1.08417e-05 4.16509e-06
2541 6.50038e-06 2.17767e-06
2543 5.00959e-06 1.64147e-06
2545 5.39088e-06 1.80548e-06
2547 4.93724e-06 2.02752e-06
2549 2.46622e-06 1.07838e-06
2551 2.30182e-06 1.20003e-06
2553 3.05348e-06 1.58245e-06
2555 4.98122e-06 2.34187e-06
2557 2.40696e-06 1.04992e-06
2559 3.34119e-06 1.52415e-06
2561 4.753e-06 1.70292e-06
2563 1.07032e-05 3.35196e-06
2565 7.42715e-06 2.84699e-06
2567 2.43488e-06 1.26415e-06
2569 6.36355e-06 2.22111e-06
2571 6.42286e-06 2.04318e-06
2573 1.10299e-05 3.38654e-06
2575 1.23723e-05 4.19426e-06
2577 5.95822e-06 1.79371e-06
2579 6.23965e-06 2.29912e-06
2581 7.0811e-06 2.17033e-06
2583 7.48659e-06 2.49064e-06
2585 3.45002e-06 1.41881e-06
2587 1.51476e-06 8.64242e-07
2589 3.53644e-06 1.75183e-06
2591 5.32211e-06 2.7192e-06
2593 3.63309e-06 1.7053e-06
2595 2.9963e-06 1.36976e-06
2597 3.47695e-06 1.2715e-06
2599 1.46363e-06 8.34005e-07
2601 4.23764e-06 2.11474e-06
2603 1.98153e-06 1.16571e-06
2605 1.08791e-06 7.61629e-07
2607 2.62489e-06 1.14532e-06
2609 3.61525e-06 1.31888e-06
2611 4.7749e-06 1.88788e-06
2613 6.3869e-06 2.16995e-06
2615 6.11171e-06 2.28821e-06
2617 7.3307e-06 3.34245e-06
2619 4.63195e-06 1.65323e-06
2621 5.52131e-06 2.38641e-06
2623 2.61864e-06 1.5546e-06
2625 3.08431e-06 1.2231e-06
2627 1.0402e-06 7.29943e-07
2629 3.62148e-06 1.54041e-06
2631 4.18321e-06 1.60469e-06
2633 4.13026e-06 1.89825e-06
2635 3.08762e-06 1.79546e-06
2637 3.15711e-06 2.2396e-06
2639 3.06502e-06 1.2158e-06
2641 4.53967e-06 1.62616e-06
2643 5.16296e-06 2.4628e-06
2645 4.99437e-06 1.81411e-06
2647 2.03216e-06 1.23729e-06
2649 4.52864e-06 2.30293e-06
2651 4.57845e-06 2.04931e-06
2653 2.53648e-06 1.10611e-06
2655 3.08575e-06 1.60029e-06
2657 2.96588e-06 1.17741e-06
2659 1.42128e-06 8.08896e-07
2661 4.8583e-06 1.98581e-06
2663 8.50304e-06 2.47224e-06
2665 8.51678e-06 2.79044e-06
2667 8.62708e-06 2.71679e-06
2669 6.64641e-06 2.33579e-06
2671 4.13567e-06 1.73913e-06
2673 5.32146e-06 1.89406e-06
2675 3.86987e-06 1.72666e-06
2677 4.41092e-06 1.55308e-06
2679 4.31981e-06 1.66124e-06
2681 5.40308e-06 2.01906e-06
2683 6.00195e-06 2.49906e-06
2685 4.92914e-06 1.92274e-06
2687 1.98459e-06 9.75172e-07
2689 1.39577e-06 7.93707e-07
2691 2.4548e-06 1.25689e-06
2693 3.46832e-06 1.5694e-06
2695 5.3226e-06 1.77448e-06
2697 3.91242e-06 1.66048e-06
2699 2.9912e-06 1.18754e-06
2701 2.53205e-06 1.10547e-06
2703 4.14324e-06 1.77726e-06
2705 3.71925e-06 2.43603e-06
2707 3.73227e-06 2.34695e-06
2709 7.56997e-06 2.49888e-06
2711 6.63282e-06 2.47147e-06
2713 4.446e-06 1.69619e-06
2715 2.97968e-06 1.38325e-06
2717 6.86387e-06 2.16776e-06
2719 6.91377e-06 2.5098e-06
2721 6.94341e-06 2.42808e-06
2723 4.39051e-06 1.39824e-06
2725 1.08581e-05 3.53799e-06
2727 9.9879e-06 3.64627e-06
2729 7.17507e-06 2.436e-06
2731 4.42893e-06 1.84539e-06
2733 6.78629e-06 2.34382e-06
2735 4.98871e-06 1.64854e-06
2737 3.52024e-06 1.47278e-06
2739 3.06932e-06 1.21804e-06
2741 3.52837e-06 1.45801e-06
2743 6.15716e-06 2.10104e-06
2745 5.59455e-06 1.93309e-06
2747 7.58105e-06 2.50401e-06
2749 3.55141e-06 1.66692e-06
2751 2.13785e-06 1.31419e-06
2753 1.93355e-06 9.47775e-07
2755 5.6788e-06 1.78917e-06
2757 5.00468e-06 1.6545e-06
2759 5.47474e-06 1.95408e-06
2761 5.91226e-06 2.58588e-06
2763 3.06051e-06 1.44551e-06
2765 3.45197e-06 1.45274e-06
2767 4.94557e-06 2.00387e-06
2769 1.9483e-06 1.18422e-06
2771 3.52176e-06 1.92349e-06
2773 2.54245e-06 1.49607e-06
2775 5.08064e-06 2.23423e-06
2777 5.62838e-06 3.03402e-06
2779 1.47544e-06 8.42433e-07
2781 3.40017e-06 1.81955e-06
2783 2.79994e-06 2.3247e-06
2785 4.63989e-06 2.36754e-06
2787 4.08473e-06 1.90723e-06
2789 2.43652e-06 1.24522e-06
2791 1.00664e-06 7.0599e-07
2793 3.37601e-06 1.69099e-06
2795 3.48509e-06 1.48028e-06
2797 3.40804e-06 1.45647e-06
2799 4.96082e-06 2.08824e-06
2801 3.94604e-06 1.64166e-06
2803 4.44286e-06 1.97451e-06
2805 3.9376e-06 1.92639e-06
2807 4.8793e-06 2.29581e-06
2809 7.26432e-06 2.42797e-06
2811 8.15153e-06 2.87495e-06
2813 6.14011e-06 2.86591e-06
2815 6.01199e-06 1.92303e-06
2817 8.97508e-06 3.00765e-06
2819 7.8265e-06 2.56092e-06
2821 8.09875e-06 3.03053e-06
2823 6.43827e-06 2.81003e-06
2825 7.35635e-06 2.817e-06
2827 6.64108e-06 2.36264e-06
2829 1.06195e-05 4.42331e-06
2831 3.61389e-06 1.32217e-06
2833 6.15152e-06 1.97944e-06
2835 6.18345e-06 3.05129e-06
2837 7.25479e-06 2.71368e-06
2839 6.06075e-06 2.26171e-06
2841 8.27798e-06 2.71788e-06
2843 5.82538e-06 2.30547e-06
2845 7.02823e-06 2.50511e-06
2847 7.70631e-06 2.98696e-06
2849 4.59482e-06 1.62116e-06
2851 8.02688e-06 2.51912e-06
2853 4.1906e-06 1.95397e-06
2855 8.16445e-06 2.77669e-06
2857 9.96524e-06 2.9045e-06
2859 7.33037e-06 2.09732e-06
2861 1.23831e-05 3.8803e-06
2863 1.00038e-05 3.50913e-06
2865 1.02426e-05 3.24442e-06
2867 1.01197e-05 2.90613e-06
2869 9.88335e-06 2.73628e-06
2871 9.21939e-06 2.70918e-06
2873 9.74633e-06 2.73392e-06
2875 7.13953e-06 2.32333e-06
2877 1.05181e-05 2.82529e-06
2879 1.09801e-05 3.08349e-06
2881 1.26059e-05 3.28356e-06
2883 8.62005e-06 3.49148e-06
2885 9.03213e-06 2.95287e-06
2887 1.10718e-05 3.71012e-06
2889 1.36598e-05 4.47414e-06
2891 1.28997e-05 3.87462e-06
2893 1.09444e-05 3.40979e-06
2895 1.3311e-05 4.11911e-06
2897 8.00709e-06 3.2057e-06
2899 9.22927e-06 3.12232e-06
2901 4.67128e-06 1.82698e-06
2903 9.84601e-06 4.77869e-06
2905 4.05609e-06 1.37914e-06
2907 3.495e-06 1.60951e-06
2909 5.12433e-06 2.35775e-06
2911 5.58721e-06 2.28511e-06
2913 5.54826e-06 2.36184e-06
2915 9.97035e-06 3.24382e-06
2917 1.22906e-05 3.30254e-06
2919 1.06067e-05 3.18762e-06
2921 4.49196e-06 1.58168e-06
2923 5.05663e-06 2.09589e-06
2925 9.46589e-06 3.63211e-06
2927 7.66716e-06 2.5534e-06
2929 7.41286e-06 2.874e-06
2931 1.05456e-05 3.28227e-06
2933 9.69105e-06 3.10917e-06
2935 6.81359e-06 1.93223e-06
2937 5.15013e-06 1.88075e-06
2939 5.17481e-06 2.26052e-06
2941 7.46856e-06 2.37814e-06
2943 7.97721e-06 3.34119e-06
2945 6.86915e-06 2.52749e-06
2947 7.25487e-06 2.97668e-06
2949 6.17724e-06 2.93001e-06
2951 7.087e-06 4.23056e-06
2953 7.68647e-06 3.48892e-06
2955 5.57115e-06 2.34514e-06
2957 4.064e-06 2.28678e-06
2959 6.07663e-06 2.87434e-06
2961 4.16739e-06 2.18717e-06
2963 6.39212e-06 2.54924e-06
2965 4.02196e-06 1.70497e-06
2967 1.56258e-06 8.88562e-07
2969 1.97291e-06 1.17568e-06
2971 6.92834e-06 2.82983e-06
2973 5.58259e-06 1.9071e-06
2975 8.11716e-06 2.63146e-06
2977 3.92638e-06 1.82236e-06
2979 4.14021e-06 1.75299e-06
2981 4.80512e-06 1.89991e-06
2983 4.94312e-06 2.22382e-06
2985 2.12668e-06 1.04355e-06
2987 6.23939e-06 2.13411e-06
2989 4.73691e-06 1.80459e-06
2991 5.23452e-06 1.85545e-06
2993 4.63975e-06 1.8094e-06
2995 6.83165e-06 2.73896e-06
2997 5.07716e-06 1.958e-06
2999 6.02704e-06 2.38648e-06
3001 2.48213e-06 1.26845e-06
3003 2.85923e-06 1.75146e-06
3005 2.47018e-06 1.26326e-06
3007 9.97414e-07 6.98972e-07
3009 2.96365e-06 1.17432e-06
3011 3.47243e-06 1.78962e-06
3013 4.06782e-06 1.53563e-06
3015 5.57629e-06 1.96767e-06
3017 4.0897e-06 1.59359e-06
3019 7.28822e-06 2.61572e-06
3021 8.99319e-06 2.45921e-06
3023 4.50495e-06 1.59721e-06
3025 6.12721e-06 2.31913e-06
3027 4.068e-06 1.38342e-06
3029 6.05952e-06 2.46552e-06
3031 6.08223e-06 2.20941e-06
3033 5.62153e-06 2.12426e-06
3035 5.43015e-06 2.24132e-06
3037 5.58534e-06 2.16454e-06
